3713170;MERN stack complete: full stack apps from scratch;1099.0;/course/mern-stack-complete-full-stack-apps-from-scratch/;fullstack;4.4;en;udemy;Joost Bijlsma;intermediate
4495074;Full Stack Web Development with React, MUI, Django, and DRF;1099.0;/course/full-stack-web-development-with-react-mui-django-and-drf/;fullstack;4.0;en;udemy;Harvey Winters;intermediate
4041840;React & Django Full Stack: Advanced;549.0;/course/react-django-full-stack-advance/;fullstack;4.1;en;udemy;Krystian Czekalski;intermediate
3863964;Build Full Stack iOS Ecommerce App With Plaid and Stripe;429.0;/course/build-full-stack-ios-ecommerce-app-with-plaid-and-stripe/;fullstack;4.7;en;udemy;Jonathan Burgoyne;intermediate
2294773;Full Stack Web Development Crash Course;1199.0;/course/build-online-dating-website-from-scratch-till-deployment/;fullstack;3.9;en;udemy;Eldor Togaymurotov;intermediate
4567966;Next.js & Django - Build Complete Jobs Portal with Postgres;379.0;/course/nextjs-django-build-complete-jobs-portal-with-postgres/;fullstack;4.7;en;udemy;Ghulam Abbas;intermediate
1205894;Create a MEAN App by Example - Full Stack Course;379.0;/course/full-stack-course-mean-app/;fullstack;4.4;en;udemy;Gary Simon;intermediate
1115348;Full stack Universal React with Redux, Node js and MongoDB;2799.0;/course/full-stack-universal-react-with-redux-express-and-mongodb/;fullstack;3.7;en;udemy;Marco Tomasello;intermediate
4219382;Angular 12 and Python Django Full Stack Web Development;399.0;/course/angular-12-and-python-django-full-stack-web-development/;fullstack;3.4;en;udemy;Vinay Kumar;intermediate
4302945;Node, Express, React JS & MySQL full stack web development;379.0;/course/node-express-react-js-mysql-full-stack-web-development/;fullstack;3.6;en;udemy;Vinay Kumar;intermediate
2702494;Full-Stack Web Applications with Firebase;379.0;/course/full-stack-web-applications-with-firebase/;fullstack;4.6;en;udemy;Eric Wallen;intermediate
4011906;FastAPI Full Stack Web Development (API + Webapp);379.0;/course/fastapi-course/;fullstack;4.5;en;udemy;Sourabh Sinha;intermediate
2335540;Hands-On Full-Stack Web Development with GraphQL and React;1099.0;/course/hands-on-full-stack-web-development-with-graphql-and-react/;fullstack;4.3;en;udemy;Packt Publishing;intermediate
2993096;Learn Full-Stack Vue, .NET Core, PostgreSQL Web Development;449.0;/course/learn-full-stack-vue-net-core-postgres/;fullstack;4.2;en;udemy;Wes Doyle;intermediate
4219448;Vue JS and Python Django Full Stack Web Development Course;399.0;/course/vue-js-and-python-django-full-stack-web-development-course/;fullstack;4.1;en;udemy;Vinay Kumar;intermediate
4231380;Blazor, Django and Mongo DB Full-Stack App Development;379.0;/course/blazor-django-and-mongo-db-full-stack-app-development/;fullstack;4.0;en;udemy;Vinay Kumar;intermediate
1877052;Build Full-Stack Apps with GraphQL, Prisma, Node and React;1099.0;/course/build-full-stack-apps-with-graphql/;fullstack;3.0;en;udemy;Haider Malik;intermediate
3909476;Full Stack Development: React (React Hooks) and Spring Boot;429.0;/course/full-stack-development-react-hooks-and-spring-boot/;fullstack;4.0;en;udemy;Bushan Sirgur;intermediate
653846;Master the MEAN Stack - Learn By Example;1099.0;/course/master-the-mean-stack/;fullstack;3.6;en;udemy;Patrick Schroeder;intermediate
1474636;Full Stack Kotlin Development;1099.0;/course/full-stack-kotlin-development/;fullstack;3.0;en;udemy;Packt Publishing;intermediate
4722740;One Week of Data Science in Python - New 2022!;1099.0;/course/one-week-of-data-science/;datascience;4.7;en;udemy;Dr. Ryan Ahmed, Ph.D., MBA;beginner
3286770;100+ Exercises - Python - Data Science - NumPy - 2022;379.0;/course/100-exercises-python-programming-data-science-numpy/;datascience;4.7;en;udemy;Paweł Krakowiak;beginner
4656122;230+ Exercises - Python for Data Science - NumPy + Pandas;379.0;/course/python-for-data-science-numpy-pandas-exercises/;datascience;4.7;en;udemy;Paweł Krakowiak;beginner
671576;Machine Learning, Data Science and Deep Learning with Python;399.0;/course/data-science-and-machine-learning-with-python-hands-on/;datascience;4.5;en;udemy;Sundog Education by Frank Kane;beginner
1646886;Intro to Data Science: Your Step-by-Step Guide To Starting;1499.0;/course/intro-to-data-science/;datascience;4.4;en;udemy;Kirill Eremenko;beginner
2463192;Python Programming for Beginners in Data Science;549.0;/course/just-enough-python/;datascience;4.5;en;udemy;Ajay Tech;beginner
3294280;130+ Exercises - Python - Data Science - Pandas - 2022;379.0;/course/100-exercises-python-programming-data-science-pandas/;datascience;4.6;en;udemy;Paweł Krakowiak;beginner
971154;Introduction to Machine Learning for Data Science;1099.0;/course/machine-learning-for-data-science/;datascience;4.4;en;udemy;David Valentine;beginner
1388972;Careers in Data Science A-Z™;1099.0;/course/careers-in-data-science-a-ztm/;datascience;4.7;en;udemy;Kirill Eremenko;beginner
3305776;100+ Exercises - Python - Data Science - scikit-learn - 2022;379.0;/course/100-exercises-python-data-science-scikit-learn/;datascience;4.3;en;udemy;Paweł Krakowiak;beginner
3627350;Statistics & Mathematics for Data Science & Data Analytics;1099.0;/course/statistics-for-data-science-data-analytics/;datascience;4.6;en;udemy;Nikolai Schuler;beginner
944014;Data Science: Supervised Machine Learning in Python;429.0;/course/data-science-supervised-machine-learning-in-python/;datascience;4.7;en;udemy;Lazy Programmer Team;beginner
825684;Cluster Analysis and Unsupervised Machine Learning in Python;429.0;/course/cluster-analysis-unsupervised-machine-learning-python/;datascience;4.7;en;udemy;Lazy Programmer Team;beginner
4500500;Complete Python & Data Science Course for Absolute Beginners;1099.0;/course/complete-python-data-science-course-for-absolute-beginners/;datascience;4.6;en;udemy;Mammoth Interactive;beginner
3475454;KNIME for Data Science and Data Cleaning;1099.0;/course/knime-for-data-science-and-data-cleaning/;datascience;4.9;en;udemy;Dan We;beginner
3530584;Data Science and Machine Learning with Python and Libraries;549.0;/course/data-science-and-machine-learning-with-python-and-libraries-t/;datascience;4.2;en;udemy;The Tech X Learners;beginner
2694796;Data Analysis Bootcamp™ 21 Real World Case Studies;1099.0;/course/the-data-analyst-bootcamp/;datascience;4.5;en;udemy;Rajeev D. Ratan;beginner
4456438;Master Machine Learning and Data Science with Python;399.0;/course/master-machine-learning-and-data-science-with-python/;datascience;4.6;en;udemy;Jifry Issadeen;beginner
1918916;Python & Introduction to Data Science;949.0;/course/python-introduction-to-data-science/;datascience;4.4;en;udemy;AI 4 MY;beginner
2427676;Intro to Big Data, Data Science and Artificial Intelligence;429.0;/course/introduction-to-big-data-data-science/;datascience;4.6;en;udemy;Julia Mariasova;beginner
4675096;Python for Data Science - NumPy, Pandas & Scikit-Learn;379.0;/course/python-for-data-science-numpy-pandas-scikit-learn/;datascience;4.7;en;udemy;Paweł Krakowiak;beginner
4286316;Foundations of Data Science & Machine Learning;499.0;/course/foundations-of-data-science-machine-learning/;datascience;4.8;en;udemy;Harshit Tyagi;beginner
3440406;Data Science for Beginners: Data Science Intro Course;1099.0;/course/data-science-for-the-beginner/;datascience;4.3;en;udemy;Ermin Dedic;beginner
2521408;Data Science for Marketing Analytics;1099.0;/course/data-science-for-marketing-analytics/;datascience;4.4;en;udemy;Packt Publishing;beginner
4324528;Data Manipulation in Python: Master Python, Numpy & Pandas;549.0;/course/master-data-science-in-python/;datascience;4.3;en;udemy;Meta Brains;beginner
3781750;Scientific Computing with NumPy - Python Data Science;1099.0;/course/scientific-computing-with-numpy/;datascience;4.8;en;udemy;TM Quest;beginner
4916066;Introduction to Machine Learning for Begineers[Data-science];379.0;/course/machine-learning-for-begineers/;datascience;5.0;en;udemy;Aakash Singh;beginner
2608752;Data Visualization in Tableau & Power BI (2 Courses in 1);379.0;/course/learn-data-visualization-using-tableau-from-zero-to-hero/;datascience;4.5;en;udemy;Data Science Guide;beginner
3576551;Be Aware of Data Science;549.0;/course/be-aware-of-data-science/;datascience;4.7;en;udemy;Robert Barcik;beginner
2861934;Data Science Project Planning;379.0;/course/data-science-project-planning/;datascience;4.4;en;udemy;Gopinath Ramakrishnan;beginner
2841064;Python Data Science with Pandas: Master 12 Advanced Projects;1099.0;/course/python-data-science-with-pandas-master-advanced-projects/;datascience;4.6;en;udemy;Alexander Hagmann;intermediate
